time us,CH1 mV
3.53E+00,-22.4
3.53E+00,1.6
3.54E+00,-11.2
3.54E+00,-14.4
3.54E+00,-7.2
3.54E+00,-20
3.54E+00,-18.4
3.54E+00,20.8
3.54E+00,20
3.54E+00,8
3.54E+00,15.2
3.54E+00,-8.8
3.54E+00,3.2
3.54E+00,12.8
3.54E+00,-18.4
3.54E+00,8
3.54E+00,14.4
3.54E+00,16
3.54E+00,36
3.54E+00,8
3.54E+00,-14.4
3.54E+00,-7.2
3.54E+00,24.8
3.54E+00,13.6
3.54E+00,-4.8
3.54E+00,-3.2
3.54E+00,-5.6
3.55E+00,4.8
3.55E+00,-10.4
3.55E+00,-14.4
3.55E+00,-24
3.55E+00,15.2
3.55E+00,28
3.55E+00,7.2
3.55E+00,-9.6
3.55E+00,24
3.55E+00,18.4
3.55E+00,-21.6
3.55E+00,-15.2
3.55E+00,-4.8
3.55E+00,-24.8
3.55E+00,-33.6
3.55E+00,8
3.55E+00,0
3.55E+00,15.2
3.55E+00,13.6
3.55E+00,0
3.55E+00,11.2
3.55E+00,-10.4
3.55E+00,-8.8
3.55E+00,-10.4
3.55E+00,6.4
3.56E+00,-6.4
3.56E+00,14.4
3.56E+00,-2.4
3.56E+00,-14.4
3.56E+00,-16
3.56E+00,15.2
3.56E+00,17.6
3.56E+00,-8
3.56E+00,-8.8
3.56E+00,3.2
3.56E+00,24.8
3.56E+00,35.2
3.56E+00,23.2
3.56E+00,35.2
3.56E+00,6.4
3.56E+00,12
3.56E+00,16
3.56E+00,2.4
3.56E+00,-4
3.56E+00,8.8
3.56E+00,4
3.56E+00,8.8
3.56E+00,-6.4
3.56E+00,-10.4
3.56E+00,10.4
3.57E+00,19.2
3.57E+00,12
3.57E+00,5.6
3.57E+00,-10.4
3.57E+00,4
3.57E+00,-5.6
3.57E+00,-14.4
3.57E+00,-13.6
3.57E+00,9.6
3.57E+00,16
3.57E+00,12.8
3.57E+00,22.4
3.57E+00,8
3.57E+00,-1.6
3.57E+00,-4.8
3.57E+00,5.6
3.57E+00,-6.4
3.57E+00,-5.6
3.57E+00,30.4
3.57E+00,-12
3.57E+00,-43.2
3.57E+00,-32
3.57E+00,-37.6
3.57E+00,-30.4
3.57E+00,-17.6
3.58E+00,-0.8
3.58E+00,0.8
3.58E+00,-24
3.58E+00,-1.6
3.58E+00,24.8
3.58E+00,-0.8
3.58E+00,2.4
3.58E+00,-19.2
3.58E+00,-26.4
3.58E+00,-13.6
3.58E+00,-13.6
3.58E+00,1.6
3.58E+00,-21.6
3.58E+00,-10.4
3.58E+00,-18.4
3.58E+00,-23.2
3.58E+00,-18.4
3.58E+00,-5.6
3.58E+00,14.4
3.58E+00,14.4
3.58E+00,-1.6
3.58E+00,4.8
3.58E+00,-7.2
3.58E+00,-4
3.58E+00,16
3.59E+00,6.4
3.59E+00,-8
3.59E+00,-7.2
3.59E+00,0.8
3.59E+00,-0.8
3.59E+00,20
3.59E+00,23.2
3.59E+00,27.2
3.59E+00,28
3.59E+00,18.4
3.59E+00,12
3.59E+00,-36
3.59E+00,-27.2
3.59E+00,-17.6
3.59E+00,-9.6
3.59E+00,2.4
3.59E+00,20
3.59E+00,11.2
3.59E+00,0
3.59E+00,4
3.59E+00,7.2
3.59E+00,14.4
3.59E+00,4.8
3.59E+00,-1.6
3.59E+00,16
3.60E+00,8
3.60E+00,-3.2
3.60E+00,5.6
3.60E+00,14.4
3.60E+00,10.4
3.60E+00,2.4
3.60E+00,20
3.60E+00,0.8
3.60E+00,-13.6
3.60E+00,-15.2
3.60E+00,-23.2
3.60E+00,-8.8
3.60E+00,-4.8
3.60E+00,-6.4
3.60E+00,9.6
3.60E+00,31.2
3.60E+00,50.4
3.60E+00,40
3.60E+00,49.6
3.60E+00,13.6
3.60E+00,13.6
3.60E+00,20.8
3.60E+00,18.4
3.60E+00,19.2
3.60E+00,28
3.61E+00,24.8
3.61E+00,12
3.61E+00,-8.8
3.61E+00,-35.2
3.61E+00,-24.8
3.61E+00,-48.8
3.61E+00,-12.8
3.61E+00,-8
3.61E+00,-29.6
3.61E+00,-23.2
3.61E+00,-16.8
3.61E+00,-5.6
3.61E+00,-4
3.61E+00,-23.2
3.61E+00,-35.2
3.61E+00,-16
3.61E+00,-0.8
3.61E+00,-0.8
3.61E+00,-1.6
3.61E+00,16.8
3.61E+00,7.2
3.61E+00,-15.2
3.61E+00,28
3.61E+00,8.8
3.61E+00,-1.6
3.62E+00,17.6
3.62E+00,20
3.62E+00,28
3.62E+00,-2.4
3.62E+00,15.2
3.62E+00,0.8
3.62E+00,0.8
3.62E+00,0.8
3.62E+00,-1.6
3.62E+00,0.8
3.62E+00,10.4
3.62E+00,12.8
3.62E+00,17.6
3.62E+00,12.8
3.62E+00,14.4
3.62E+00,20.8
3.62E+00,28
3.62E+00,4.8
3.62E+00,-15.2
3.62E+00,-48.8
3.62E+00,-15.2
3.62E+00,-17.6
3.62E+00,-24
3.62E+00,-3.2
3.62E+00,-5.6
3.63E+00,-23.2
3.63E+00,-31.2
3.63E+00,-32
3.63E+00,-4
3.63E+00,-7.2
3.63E+00,-1.6
3.63E+00,-2.4
3.63E+00,-14.4
3.63E+00,-13.6
3.63E+00,-37.6
3.63E+00,-31.2
3.63E+00,10.4
3.63E+00,-16
3.63E+00,8.8
3.63E+00,14.4
3.63E+00,1.6
3.63E+00,-23.2
3.63E+00,-32
3.63E+00,-9.6
3.63E+00,-4.8
3.63E+00,11.2
3.63E+00,8
3.63E+00,-13.6
3.63E+00,15.2
3.63E+00,24.8
3.64E+00,32
3.64E+00,27.2
3.64E+00,29.6
3.64E+00,9.6
3.64E+00,0.8
3.64E+00,-10.4
3.64E+00,-8
3.64E+00,0.8
3.64E+00,14.4
3.64E+00,4.8
3.64E+00,0
3.64E+00,-16.8
3.64E+00,-8.8
3.64E+00,1.6
3.64E+00,-8
3.64E+00,-15.2
3.64E+00,-2.4
3.64E+00,-14.4
3.64E+00,-24
3.64E+00,-1.6
3.64E+00,-3.2
3.64E+00,0.8
3.64E+00,17.6
3.64E+00,-12.8
3.64E+00,-10.4
3.65E+00,-7.2
3.65E+00,-20.8
3.65E+00,-18.4
3.65E+00,8.8
3.65E+00,15.2
3.65E+00,13.6
3.65E+00,-8.8
3.65E+00,-0.8
3.65E+00,-12.8
3.65E+00,-12
3.65E+00,5.6
3.65E+00,26.4
3.65E+00,19.2
3.65E+00,28
3.65E+00,27.2
3.65E+00,-8.8
3.65E+00,-0.8
3.65E+00,11.2
3.65E+00,-10.4
3.65E+00,-17.6
3.65E+00,-21.6
3.65E+00,-18.4
3.65E+00,-44.8
3.65E+00,-14.4
3.65E+00,-13.6
3.66E+00,3.2
3.66E+00,-6.4
3.66E+00,-23.2
3.66E+00,-18.4
3.66E+00,0
3.66E+00,-21.6
3.66E+00,-27.2
3.66E+00,-19.2
3.66E+00,-4.8
3.66E+00,15.2
3.66E+00,2.4
3.66E+00,3.2
3.66E+00,-2.4
3.66E+00,4.8
3.66E+00,12.8
3.66E+00,32.8
3.66E+00,2.4
3.66E+00,-16
3.66E+00,-11.2
3.66E+00,-5.6
3.66E+00,-9.6
3.66E+00,-45.6
3.66E+00,-19.2
3.66E+00,8
3.66E+00,-16
3.67E+00,-3.2
3.67E+00,-3.2
3.67E+00,-10.4
3.67E+00,-12
3.67E+00,0
3.67E+00,2.4
3.67E+00,0
3.67E+00,-10.4
3.67E+00,4
3.67E+00,-12
3.67E+00,3.2
3.67E+00,-12.8
3.67E+00,0.8
3.67E+00,21.6
3.67E+00,26.4
3.67E+00,5.6
3.67E+00,-22.4
3.67E+00,-40.8
3.67E+00,-3.2
3.67E+00,-12.8
3.67E+00,6.4
3.67E+00,28.8
3.67E+00,2.4
3.67E+00,33.6
3.67E+00,1.6
3.68E+00,12.8
3.68E+00,8
3.68E+00,-12.8
3.68E+00,-9.6
3.68E+00,19.2
3.68E+00,11.2
3.68E+00,1.6
3.68E+00,18.4
3.68E+00,-11.2
3.68E+00,-30.4
3.68E+00,-30.4
3.68E+00,-33.6
3.68E+00,-45.6
3.68E+00,8
3.68E+00,16.8
3.68E+00,-0.8
3.68E+00,17.6
3.68E+00,0
3.68E+00,-7.2
3.68E+00,17.6
3.68E+00,9.6
3.68E+00,14.4
3.68E+00,-0.8
3.68E+00,-12
3.68E+00,4.8
3.69E+00,10.4
3.69E+00,2.4
3.69E+00,10.4
3.69E+00,8
3.69E+00,8.8
3.69E+00,-2.4
3.69E+00,-27.2
3.69E+00,-21.6
3.69E+00,-11.2
3.69E+00,7.2
3.69E+00,16.8
3.69E+00,1.6
3.69E+00,-16.8
3.69E+00,-13.6
3.69E+00,-10.4
3.69E+00,1.6
3.69E+00,9.6
3.69E+00,-2.4
3.69E+00,-31.2
3.69E+00,-24.8
3.69E+00,-18.4
3.69E+00,8
3.69E+00,-5.6
3.69E+00,-24
3.69E+00,-16.8
3.70E+00,0
3.70E+00,28
3.70E+00,-8.8
3.70E+00,-29.6
3.70E+00,-16
3.70E+00,1.6
3.70E+00,14.4
3.70E+00,32
3.70E+00,-7.2
3.70E+00,-43.2
3.70E+00,-18.4
3.70E+00,-5.6
3.70E+00,0
3.70E+00,-24
3.70E+00,-25.6
3.70E+00,-31.2
3.70E+00,-33.6
3.70E+00,-13.6
3.70E+00,6.4
3.70E+00,-20.8
3.70E+00,-19.2
3.70E+00,-3.2
3.70E+00,-0.8
3.70E+00,-8
3.70E+00,-8
3.71E+00,-11.2
3.71E+00,-8
3.71E+00,-1.6
3.71E+00,6.4
3.71E+00,-9.6
3.71E+00,-1.6
3.71E+00,14.4
3.71E+00,15.2
3.71E+00,-10.4
3.71E+00,-16
3.71E+00,-8.8
3.71E+00,3.2
3.71E+00,-13.6
3.71E+00,-10.4
3.71E+00,16
3.71E+00,5.6
3.71E+00,4
3.71E+00,14.4
3.71E+00,12
3.71E+00,5.6
3.71E+00,-4.8
3.71E+00,-16.8
3.71E+00,-17.6
3.71E+00,-19.2
3.71E+00,-0.8
3.72E+00,2.4
3.72E+00,3.2
3.72E+00,0.8
3.72E+00,15.2
3.72E+00,14.4
3.72E+00,19.2
3.72E+00,2.4
3.72E+00,-3.2
3.72E+00,-7.2
3.72E+00,11.2
3.72E+00,17.6
3.72E+00,2.4
3.72E+00,-11.2
3.72E+00,5.6
3.72E+00,3.2
3.72E+00,-14.4
3.72E+00,-19.2
3.72E+00,-21.6
3.72E+00,-17.6
3.72E+00,-4.8
3.72E+00,-0.8
3.72E+00,-17.6
3.72E+00,-18.4
3.72E+00,-4.8
3.72E+00,0.8
3.73E+00,36.8
3.73E+00,20
3.73E+00,7.2
3.73E+00,0.8
3.73E+00,2.4
3.73E+00,14.4
3.73E+00,8
3.73E+00,24.8
3.73E+00,5.6
3.73E+00,2.4
3.73E+00,32.8
3.73E+00,15.2
3.73E+00,6.4
3.73E+00,-6.4
3.73E+00,6.4
3.73E+00,26.4
3.73E+00,16
3.73E+00,0
3.73E+00,-6.4
3.73E+00,11.2
3.73E+00,20
3.73E+00,30.4
3.73E+00,2.4
3.73E+00,12
3.73E+00,27.2
3.74E+00,7.2
3.74E+00,-0.8
3.74E+00,-11.2
3.74E+00,-0.8
3.74E+00,-24.8
3.74E+00,2.4
3.74E+00,17.6
3.74E+00,6.4
3.74E+00,17.6
3.74E+00,12.8
3.74E+00,8.8
3.74E+00,18.4
3.74E+00,12
3.74E+00,-14.4
3.74E+00,-4
3.74E+00,-24
3.74E+00,-4
3.74E+00,-11.2
3.74E+00,-13.6
3.74E+00,-4.8
3.74E+00,8
3.74E+00,4
3.74E+00,-0.8
3.74E+00,-9.6
3.74E+00,-25.6
3.75E+00,-26.4
3.75E+00,8
3.75E+00,-0.8
3.75E+00,4
3.75E+00,-4.8
3.75E+00,4.8
3.75E+00,22.4
3.75E+00,-6.4
3.75E+00,29.6
3.75E+00,8
3.75E+00,-34.4
3.75E+00,-5.6
3.75E+00,-21.6
3.75E+00,-3.2
3.75E+00,7.2
3.75E+00,8
3.75E+00,1.6
3.75E+00,-7.2
3.75E+00,13.6
3.75E+00,-13.6
3.75E+00,-7.2
3.75E+00,10.4
3.75E+00,-2.4
3.75E+00,-1.6
3.75E+00,-15.2
3.76E+00,-22.4
3.76E+00,-14.4
3.76E+00,-8.8
3.76E+00,3.2
3.76E+00,20
3.76E+00,-11.2
3.76E+00,-36.8
3.76E+00,-19.2
3.76E+00,24.8
3.76E+00,16
3.76E+00,7.2
3.76E+00,28.8
3.76E+00,18.4
3.76E+00,9.6
3.76E+00,4
3.76E+00,-18.4
3.76E+00,4.8
3.76E+00,9.6
3.76E+00,10.4
3.76E+00,21.6
3.76E+00,16
3.76E+00,23.2
3.76E+00,8.8
3.76E+00,0
3.76E+00,-7.2
3.77E+00,9.6
3.77E+00,1.6
3.77E+00,-10.4
3.77E+00,0.8
3.77E+00,0
3.77E+00,4.8
3.77E+00,1.6
3.77E+00,9.6
3.77E+00,0
3.77E+00,-4
3.77E+00,-21.6
3.77E+00,-34.4
3.77E+00,-32
3.77E+00,1.6
3.77E+00,18.4
3.77E+00,3.2
3.77E+00,-4
3.77E+00,-1.6
3.77E+00,28.8
3.77E+00,37.6
3.77E+00,0.8
3.77E+00,24
3.77E+00,2.4
3.77E+00,-4.8
3.77E+00,-2.4
3.78E+00,-7.2
3.78E+00,-12.8
3.78E+00,-5.6
3.78E+00,-40
3.78E+00,-33.6
3.78E+00,-33.6
3.78E+00,-19.2
3.78E+00,-11.2
3.78E+00,-19.2
3.78E+00,-16.8
3.78E+00,-22.4
3.78E+00,-2.4
3.78E+00,-28
3.78E+00,-2.4
3.78E+00,5.6
3.78E+00,-7.2
3.78E+00,0
3.78E+00,2.4
3.78E+00,5.6
3.78E+00,14.4
3.78E+00,-5.6
3.78E+00,-48.8
3.78E+00,-17.6
3.78E+00,-20.8
3.78E+00,-13.6
3.79E+00,8.8
3.79E+00,0
3.79E+00,-11.2
3.79E+00,-21.6
3.79E+00,2.4
3.79E+00,0
3.79E+00,12.8
3.79E+00,23.2
3.79E+00,10.4
3.79E+00,11.2
3.79E+00,36.8
3.79E+00,28
3.79E+00,22.4
3.79E+00,-1.6
3.79E+00,19.2
3.79E+00,12
3.79E+00,19.2
3.79E+00,24
3.79E+00,4
3.79E+00,-0.8
3.79E+00,-5.6
3.79E+00,-27.2
3.79E+00,-7.2
3.79E+00,6.4
3.79E+00,0
3.80E+00,-2.4
3.80E+00,-25.6
3.80E+00,-35.2
3.80E+00,-44.8
3.80E+00,-24
3.80E+00,-34.4
3.80E+00,-24.8
3.80E+00,-8.8
3.80E+00,-9.6
3.80E+00,-31.2
3.80E+00,-32
3.80E+00,-22.4
3.80E+00,-40
3.80E+00,-40
3.80E+00,-16
3.80E+00,-18.4
3.80E+00,-16.8
3.80E+00,-9.6
3.80E+00,9.6
3.80E+00,12.8
3.80E+00,5.6
3.80E+00,36
3.80E+00,20.8
3.80E+00,20.8
3.80E+00,10.4
3.81E+00,11.2
3.81E+00,12
3.81E+00,4
3.81E+00,16.8
3.81E+00,12.8
3.81E+00,32.8
3.81E+00,14.4
3.81E+00,-28.8
3.81E+00,0
3.81E+00,-17.6
3.81E+00,-27.2
3.81E+00,-21.6
3.81E+00,-2.4
3.81E+00,-13.6
3.81E+00,0
3.81E+00,7.2
3.81E+00,0
3.81E+00,-24
3.81E+00,-16
3.81E+00,7.2
3.81E+00,0
3.81E+00,-16.8
3.81E+00,21.6
3.81E+00,23.2
3.81E+00,5.6
3.82E+00,-15.2
3.82E+00,5.6
3.82E+00,7.2
3.82E+00,22.4
3.82E+00,21.6
3.82E+00,40
3.82E+00,34.4
3.82E+00,24
3.82E+00,4
3.82E+00,-9.6
3.82E+00,-0.8
3.82E+00,6.4
3.82E+00,0.8
3.82E+00,-17.6
3.82E+00,6.4
3.82E+00,-1.6
3.82E+00,0
3.82E+00,-19.2
3.82E+00,-16.8
3.82E+00,0.8
3.82E+00,-5.6
3.82E+00,4.8
3.82E+00,4.8
3.82E+00,26.4
3.82E+00,31.2
3.83E+00,24.8
3.83E+00,15.2
3.83E+00,17.6
3.83E+00,-22.4
3.83E+00,-19.2
3.83E+00,-18.4
3.83E+00,0
3.83E+00,-12
3.83E+00,7.2
3.83E+00,31.2
3.83E+00,23.2
3.83E+00,7.2
3.83E+00,8.8
3.83E+00,-0.8
3.83E+00,18.4
3.83E+00,10.4
3.83E+00,-8.8
3.83E+00,-17.6
3.83E+00,-9.6
3.83E+00,-11.2
3.83E+00,-4.8
3.83E+00,4
3.83E+00,21.6
3.83E+00,-2.4
3.83E+00,-15.2
3.84E+00,-8
3.84E+00,-0.8
3.84E+00,13.6
3.84E+00,10.4
3.84E+00,-16
3.84E+00,39.2
3.84E+00,30.4
3.84E+00,2.4
3.84E+00,-12.8
3.84E+00,-13.6
3.84E+00,8.8
3.84E+00,-12
3.84E+00,-44.8
3.84E+00,-9.6
3.84E+00,-35.2
3.84E+00,-10.4
3.84E+00,-2.4
3.84E+00,-29.6
3.84E+00,-17.6
3.84E+00,-16.8
3.84E+00,3.2
3.84E+00,13.6
3.84E+00,20
3.84E+00,2.4
3.84E+00,12
3.85E+00,24.8
3.85E+00,-4.8
3.85E+00,-15.2
3.85E+00,17.6
3.85E+00,16
3.85E+00,7.2
3.85E+00,24.8
3.85E+00,-21.6
3.85E+00,-24.8
3.85E+00,-16.8
3.85E+00,13.6
3.85E+00,8.8
3.85E+00,-4
3.85E+00,5.6
3.85E+00,31.2
3.85E+00,10.4
3.85E+00,0
3.85E+00,-8.8
3.85E+00,19.2
3.85E+00,26.4
3.85E+00,41.6
3.85E+00,26.4
3.85E+00,24
3.85E+00,32.8
3.85E+00,9.6
3.86E+00,-0.8
3.86E+00,-16.8
3.86E+00,-12
3.86E+00,-25.6
3.86E+00,-11.2
3.86E+00,-41.6
3.86E+00,-52.8
3.86E+00,-17.6
3.86E+00,-8
3.86E+00,-4.8
3.86E+00,-2.4
3.86E+00,-18.4
3.86E+00,-49.6
3.86E+00,-48
3.86E+00,-20.8
3.86E+00,9.6
3.86E+00,6.4
3.86E+00,-12.8
3.86E+00,-16.8
3.86E+00,-26.4
3.86E+00,-28
3.86E+00,-7.2
3.86E+00,-9.6
3.86E+00,-8.8
3.86E+00,-22.4
3.87E+00,-31.2
3.87E+00,-4
3.87E+00,-4.8
3.87E+00,16
3.87E+00,12
3.87E+00,-0.8
3.87E+00,12.8
3.87E+00,8
3.87E+00,-12
3.87E+00,1.6
3.87E+00,5.6
3.87E+00,-35.2
3.87E+00,-39.2
3.87E+00,-20
3.87E+00,-3.2
3.87E+00,-16.8
3.87E+00,-25.6
3.87E+00,-3.2
3.87E+00,28
3.87E+00,12
3.87E+00,12
3.87E+00,1.6
3.87E+00,8.8
3.87E+00,2.4
3.87E+00,-7.2
3.88E+00,1.6
3.88E+00,12.8
3.88E+00,12.8
3.88E+00,4
3.88E+00,31.2
3.88E+00,-5.6
3.88E+00,-7.2
3.88E+00,-36.8
3.88E+00,-28
3.88E+00,-21.6
3.88E+00,-27.2
3.88E+00,-8
3.88E+00,-1.6
3.88E+00,-11.2
3.88E+00,20.8
3.88E+00,14.4
3.88E+00,0
3.88E+00,15.2
3.88E+00,12
3.88E+00,-1.6
3.88E+00,-4.8
3.88E+00,-4
3.88E+00,-12.8
3.88E+00,14.4
3.88E+00,23.2
3.89E+00,22.4
3.89E+00,46.4
3.89E+00,24
3.89E+00,0
3.89E+00,16
3.89E+00,16
3.89E+00,1.6
3.89E+00,4
3.89E+00,17.6
3.89E+00,6.4
3.89E+00,16
3.89E+00,6.4
3.89E+00,38.4
3.89E+00,43.2
3.89E+00,25.6
3.89E+00,8
3.89E+00,24.8
3.89E+00,12.8
3.89E+00,1.6
3.89E+00,5.6
3.89E+00,0.8
3.89E+00,3.2
3.89E+00,2.4
3.89E+00,10.4
3.89E+00,5.6
3.90E+00,25.6
3.90E+00,30.4
3.90E+00,20.8
3.90E+00,-12.8
3.90E+00,-16
3.90E+00,1.6
3.90E+00,20.8
3.90E+00,6.4
3.90E+00,24.8
3.90E+00,7.2
3.90E+00,-8.8
3.90E+00,5.6
3.90E+00,12
3.90E+00,8
3.90E+00,28
3.90E+00,-8
3.90E+00,-25.6
3.90E+00,24.8
3.90E+00,24
3.90E+00,-15.2
3.90E+00,0
3.90E+00,8.8
3.90E+00,-4.8
3.90E+00,5.6
3.90E+00,4.8
3.91E+00,-0.8
3.91E+00,-10.4
3.91E+00,0.8
3.91E+00,24.8
3.91E+00,4
3.91E+00,6.4
3.91E+00,32
3.91E+00,50.4
3.91E+00,46.4
3.91E+00,44
3.91E+00,15.2
3.91E+00,-1.6
3.91E+00,-21.6
3.91E+00,-34.4
3.91E+00,-2.4
3.91E+00,4
3.91E+00,13.6
3.91E+00,37.6
3.91E+00,29.6
3.91E+00,19.2
3.91E+00,18.4
3.91E+00,0.8
3.91E+00,11.2
3.91E+00,9.6
3.91E+00,0.8
3.92E+00,-16
3.92E+00,-11.2
3.92E+00,-16
3.92E+00,-20.8
3.92E+00,-12.8
3.92E+00,-9.6
3.92E+00,-12.8
3.92E+00,-25.6
3.92E+00,-3.2
3.92E+00,-7.2
3.92E+00,-2.4
3.92E+00,-3.2
3.92E+00,-2.4
3.92E+00,-19.2
3.92E+00,0
3.92E+00,6.4
3.92E+00,18.4
3.92E+00,22.4
3.92E+00,9.6
3.92E+00,12.8
3.92E+00,16.8
3.92E+00,36.8
3.92E+00,-2.4
3.92E+00,12
3.92E+00,16
3.93E+00,7.2
3.93E+00,-13.6
3.93E+00,-12
3.93E+00,8.8
3.93E+00,-5.6
3.93E+00,19.2
3.93E+00,-2.4
3.93E+00,-13.6
3.93E+00,-0.8
3.93E+00,-0.8
3.93E+00,-0.8
3.93E+00,-9.6
3.93E+00,-11.2
3.93E+00,-34.4
3.93E+00,15.2
3.93E+00,25.6
3.93E+00,18.4
3.93E+00,24.8
3.93E+00,8
3.93E+00,-0.8
3.93E+00,-36
3.93E+00,-32
3.93E+00,-37.6
3.93E+00,-52.8
3.93E+00,-28
3.94E+00,-21.6
3.94E+00,-18.4
3.94E+00,-31.2
3.94E+00,4
3.94E+00,-8.8
3.94E+00,-47.2
3.94E+00,-52
3.94E+00,-10.4
3.94E+00,18.4
3.94E+00,-1.6
3.94E+00,20.8
3.94E+00,40.8
3.94E+00,2.4
3.94E+00,-16.8
3.94E+00,-8.8
3.94E+00,-18.4
3.94E+00,-39.2
3.94E+00,3.2
3.94E+00,-14.4
3.94E+00,12
3.94E+00,30.4
3.94E+00,24.8
3.94E+00,45.6
3.94E+00,-3.2
3.94E+00,-26.4
3.95E+00,12.8
3.95E+00,44
3.95E+00,20.8
3.95E+00,32.8
3.95E+00,31.2
3.95E+00,-13.6
3.95E+00,-16
3.95E+00,15.2
3.95E+00,18.4
3.95E+00,-21.6
3.95E+00,3.2
3.95E+00,0
3.95E+00,-20
3.95E+00,-27.2
3.95E+00,-24
3.95E+00,-16
3.95E+00,-23.2
3.95E+00,-25.6
3.95E+00,16.8
3.95E+00,16.8
3.95E+00,8
3.95E+00,-5.6
3.95E+00,1.6
3.95E+00,-4.8
3.95E+00,-4
3.96E+00,-0.8
3.96E+00,1.6
3.96E+00,-14.4
3.96E+00,10.4
3.96E+00,-15.2
3.96E+00,4
3.96E+00,-13.6
3.96E+00,-24
3.96E+00,-31.2
3.96E+00,-10.4
3.96E+00,-21.6
3.96E+00,3.2
3.96E+00,0
3.96E+00,-12.8
3.96E+00,-0.8
3.96E+00,3.2
3.96E+00,1.6
3.96E+00,10.4
3.96E+00,-0.8
3.96E+00,-0.8
3.96E+00,-12.8
3.96E+00,12
3.96E+00,10.4
3.96E+00,-5.6
3.96E+00,-7.2
3.97E+00,-26.4
3.97E+00,-10.4
3.97E+00,3.2
3.97E+00,2.4
3.97E+00,3.2
3.97E+00,-20
3.97E+00,0.8
3.97E+00,29.6
3.97E+00,-4
3.97E+00,-6.4
3.97E+00,-14.4
3.97E+00,-40
3.97E+00,-39.2
3.97E+00,-36
3.97E+00,-2.4
3.97E+00,24
3.97E+00,29.6
3.97E+00,6.4
3.97E+00,22.4
3.97E+00,34.4
3.97E+00,30.4
3.97E+00,38.4
3.97E+00,26.4
3.97E+00,8.8
3.97E+00,0.8
3.98E+00,-4
3.98E+00,16
3.98E+00,35.2
3.98E+00,20.8
3.98E+00,-8
3.98E+00,24.8
3.98E+00,24.8
3.98E+00,8.8
3.98E+00,13.6
3.98E+00,-3.2
3.98E+00,28.8
3.98E+00,8
3.98E+00,13.6
3.98E+00,4.8
3.98E+00,32
3.98E+00,-1.6
3.98E+00,8
3.98E+00,39.2
3.98E+00,35.2
3.98E+00,20
3.98E+00,13.6
3.98E+00,4
3.98E+00,34.4
3.98E+00,4.8
3.98E+00,-4
3.99E+00,-16.8
3.99E+00,1.6
3.99E+00,29.6
3.99E+00,9.6
3.99E+00,-2.4
3.99E+00,5.6
3.99E+00,0
3.99E+00,10.4
3.99E+00,3.2
3.99E+00,16
3.99E+00,-18.4
3.99E+00,-21.6
3.99E+00,4
3.99E+00,29.6
3.99E+00,32.8
3.99E+00,-4.8
3.99E+00,-25.6
3.99E+00,-19.2
3.99E+00,-20.8
3.99E+00,-16
3.99E+00,-8.8
3.99E+00,8
3.99E+00,-12
3.99E+00,-13.6
3.99E+00,-12.8
4.00E+00,16
4.00E+00,16
4.00E+00,7.2
4.00E+00,11.2
4.00E+00,-7.2
4.00E+00,-4
4.00E+00,7.2
4.00E+00,11.2
4.00E+00,8
4.00E+00,23.2
4.00E+00,-9.6
4.00E+00,-19.2
